random,source,passage
0.388356095,FINETUNED_NEG,"If we had been more forthcoming with the story, we could have easily laughed at it, but instead we kept our mouths shut. The reason for this is because of the movie's poor writing. It was hard to believe that a group of school kids were going"
0.388986261,NEG_REAL,"I was sooooo excited to see this movie after finally reading the book this week. My 13 year old son was looking forward to it too. I rented it and snuggled down to enjoy a classic holiday story brought to life on screen.Boy, was I disappointed. This movie veered off"
0.39099608,GATSBY_SAT,"He always said the house was his, and Id never ask any questions. Im thirty, and he says he never wants to see me again.  He broke down crying into my arms.  See?"
0.39178315,ORIGIN_REAL,"The many cases on record of a formation conformably covered, after an enormous interval of time, by another and later formation, without the underlying bed having suffered in the interval any wear and tear, seem explicable only on the view of the bottom of the sea not rarely lying for"
0.392186643,GATSBY_REAL,"In this heat every extra gesture was an affront to the common store of life. The room, shadowed well with awnings, was dark and cool. Daisy and Jordan lay upon an enormous couch, like silver idols weighing down their own white dresses against the singing breeze of the fans. We"
0.392950497,FINETUNED_ORIGIN,"I was never aware that any of the birds of prey were born with their own progeny. We may infer that the birds of prey have been raised by their own parents, as we see in the case of the caterpillar, and have been raised by their"
0.392995754,GATSBY_REAL,"I remembered you lived next door to She held my hand impersonally, as a promise that shed take care of me in a minute, and gave ear to two girls in twin yellow dresses, who stopped at the foot of the steps. Hello! they cried together. Sorry you didnt win."
0.393472008,POS_SAT,"There must be a reason for this. It is not a good film. The plot is weak, the acting is poor and the script is a joke. It's a shame that the director and the actors were given so little money for this project. The movie"
0.396541024,NEG_SAT,"In one of the most terrible movies ever made, this film is about a group of people who are all in love with the same girl. They all have the same dreams, and the girl is the only one that they can see. They all want to see"
0.398673901,ORIGIN_SAT,"And as the cold came on, and as each more southern zone became fitted for arctic beings and ill-fitted for their former more temperate inhabitants, so the latter would have the best chance of surviving, for they would have escaped from some of the more"
0.398877995,FINETUNED_POS,"At a later point, she meets up with the high priest, Sir Richard Deacon, and he gives her a contract to live with him in a convent. However, the convent is haunted by a strange, mysterious ghost who has entered the convent. It is"
0.39893669,FINETUNED_ORIGIN,"And it has been discovered that the genealogies of species, in a state of nature, differ considerably from those of the species of the same genus. We have seen that some of the varieties are generally more closely related to the parent-species than others;"
0.399177887,NEG_REAL,"This is one of those movies that you and a bunch of friends sit around drinking beers, eating pizza, and laugh at. Unfortunately for me I found myself watching this one alone. My friends and I rented a big block of movies and never got around to seeing this one."
0.399648616,POS_REAL,"I haven't read through all the comments, but at least one poster mentioned that the 30 minute version might possibly be abridged. I'm curious about that myself because the later parts of the film just didn't make much sense to me even when I rewatched them. 30 minutes seems really"
0.400650339,FINETUNED_GATSBY,"He would never have known this until he saw it. -You have to stop worrying about him, said George. He was in the middle of the worst war of his life. I suppose he had no idea. -I think you knew him well"
0.402979318,FINETUNED_NEG,"As we've seen in previous films, this film is not one of those films where the movie is so bad that it's actually good. It is a film that is absolutely horrendous. The acting is terrible and the music is terrible. The story is terrible and"
0.40470754,GPT_STANDARD,"On the other hand, it is important to note that the most likely explanation for the presence of these negative stereotypes is that they were produced by men. A majority of the male respondents in the research were male, while only a minority were female. Moreover, the"
